0.878	5363.718
0.880	4505.718
0.882	2773.718
0.884	741.718
0.886	-880.282
0.888	-2046.282
0.890	-2272.282
0.892	-3776.282
0.894	-5756.282
0.896	-6844.282
0.898	-5857.282
0.900	-3344.282
0.902	-3629.282
0.904	-2295.282
0.906	757.718
0.908	3925.718
0.910	4948.718
0.912	5182.718
0.914	5505.718
0.916	6431.718
0.918	7503.718
0.920	6593.718
0.922	5151.718
0.924	3125.718
0.926	928.718
0.928	-4.282
0.930	-796.282
0.932	-1839.282
0.934	-2955.282
0.936	-4389.282
0.938	-3310.282
0.940	-156.282
0.942	1635.718
0.944	3209.718
0.946	4741.718
0.948	7012.718
0.950	8320.718
0.952	8225.718
0.954	8419.718
0.956	8793.718
0.958	7678.718
0.960	5813.718
0.962	4586.718
0.964	3958.718
0.966	3361.718
0.968	1158.718
0.970	124.718
0.972	590.718
0.974	911.718
0.976	-606.282
0.978	-104.282
0.980	2346.718
0.982	3326.718
0.984	5205.718
0.986	8303.718
0.988	11181.718
0.990	12132.718
0.992	12129.718
0.994	11620.718
0.996	12331.718
0.998	12544.718
1.000	11523.718
1.002	10567.718
1.004	9344.718
1.006	7333.718
1.008	5555.718
1.010	4443.718
1.012	2701.718
1.014	2903.718
1.016	3163.718
1.018	4024.718
1.020	6563.718
1.022	8135.718
1.024	8534.718
1.026	9609.718
1.028	11763.718
1.030	13277.718
1.032	13554.718
1.034	14786.718
1.036	16471.718
1.038	15663.718
1.040	13990.718
1.042	13850.718
1.044	11864.718
1.046	9966.718
1.048	8751.718
1.050	7723.718
1.052	6133.718
1.054	5163.718
1.056	4578.718
1.058	5886.718
1.060	8690.718
1.062	9476.718
1.064	11621.718
1.066	14327.718
1.068	15920.718
1.070	16621.718
1.072	16273.718
1.074	16462.718
1.076	16743.718
1.078	15176.718
1.080	12750.718
1.082	11756.718
1.084	10872.718
1.086	8731.718
1.088	6853.718
1.090	6212.718
1.092	5271.718
1.094	3821.718
1.096	3958.718
1.098	6468.718
1.100	7106.718
1.102	6337.718
1.104	7651.718
1.106	10268.718
1.108	11362.718
1.110	11379.718
1.112	12554.718
1.114	12558.718
1.116	10749.718
1.118	10158.718
1.120	9558.718
1.122	8991.718
1.124	7019.718
1.126	4130.718
1.128	1473.718
1.130	806.718
1.132	584.718
1.134	-1128.282
1.136	-1398.282
1.138	223.718
1.140	878.718
1.142	1981.718
1.144	4013.718
1.146	5191.718
1.148	5985.718
1.150	6116.718
1.152	6369.718
1.154	6082.718
1.156	5868.718
1.158	4828.718
1.160	2981.718
1.162	2018.718
1.164	1256.718
1.166	-1199.282
1.168	-3801.282
1.170	-4583.282
1.172	-5561.282
1.174	-6611.282
1.176	-6622.282
1.178	-4622.282
1.180	-3663.282
1.182	-3885.282
1.184	-2541.282
1.186	863.718
1.188	1960.718
1.190	2500.718
1.192	2912.718
1.194	1266.718
1.196	1366.718
1.198	1472.718
1.200	226.718
1.202	-1399.282
1.204	-2483.282
1.206	-2926.282
1.208	-4995.282
1.210	-6481.282
1.212	-7518.282
1.214	-9276.282
1.216	-8761.282
1.218	-6059.282
1.220	-4740.282
1.222	-4551.282
1.224	-3423.282
1.226	-1062.282
1.228	1148.718
1.230	1357.718
1.232	975.718
1.234	1348.718
1.236	1313.718
1.238	315.718
1.240	-112.282
1.242	-972.282
1.244	-2561.282
1.246	-4841.282
1.248	-7225.282
1.250	-7911.282
1.252	-8488.282
1.254	-9896.282
1.256	-9994.282
1.258	-7253.282
1.260	-5694.282
1.262	-4533.282
1.264	-2224.282
1.266	-578.282
1.268	68.718
1.270	1285.718
1.272	2370.718
1.274	1866.718
1.276	622.718
1.278	166.718
1.280	-626.282
1.282	-2265.282
1.284	-3425.282
1.286	-5044.282
1.288	-6114.282
1.290	-8068.282
1.292	-10568.282
1.294	-10019.282
1.296	-7038.282
1.298	-6241.282
1.300	-6504.282
1.302	-6770.282
1.304	-5086.282
1.306	-2588.282
1.308	217.718
1.310	1927.718
1.312	2588.718
1.314	3015.718
1.316	2309.718
1.318	974.718
1.320	-723.282
1.322	-2743.282
1.324	-4003.282
1.326	-4791.282
1.328	-6119.282
1.330	-7150.282
1.332	-8656.282
1.334	-8721.282
1.336	-6621.282
1.338	-6593.282
1.340	-6053.282
1.342	-4986.282
1.344	-4013.282
1.346	-2033.282
1.348	480.718
1.350	854.718
1.352	704.718
1.354	895.718
1.356	1320.718
1.358	728.718
1.360	-1164.282
1.362	-2113.282
1.364	-2983.282
1.366	-4546.282
1.368	-5800.282
1.370	-7102.282
1.372	-9009.282
1.374	-9638.282
1.376	-7679.282
1.378	-5987.282
1.380	-5756.282
1.382	-4798.282
1.384	-2464.282
1.386	-634.282
1.388	549.718
1.390	1385.718
1.392	1610.718
1.394	986.718
1.396	218.718
1.398	-1315.282
1.400	-2453.282
1.402	-2719.282
1.404	-2441.282
1.406	-3679.282
1.408	-5933.282
1.410	-7072.282
1.412	-8954.282
1.414	-9511.282
1.416	-8502.282
1.418	-6983.282
1.420	-5441.282
1.422	-4218.282
1.424	-3113.282
1.426	-590.282
1.428	1408.718
1.430	1803.718
1.432	2343.718
1.434	2886.718
1.436	2336.718
1.438	518.718
1.440	-1034.282
1.442	-1874.282
1.444	-2483.282
1.446	-4848.282
1.448	-6804.282
1.450	-7546.282
1.452	-9943.282
1.454	-10593.282
1.456	-8369.282
1.458	-7042.282
1.460	-4862.282
1.462	-3457.282
1.464	-2258.282
1.466	-1266.282
1.468	-438.282
1.470	1530.718
1.472	2965.718
1.474	2118.718
1.476	923.718
1.478	-788.282
1.480	-1594.282
1.482	-1934.282
1.484	-2703.282
1.486	-3997.282
1.488	-5208.282
1.490	-6971.282
1.492	-8179.282
1.494	-7608.282
1.496	-6613.282
1.498	-5912.282
1.500	-5609.282
1.502	-4720.282
1.504	-3373.282
1.506	-1403.282
1.508	461.718
1.510	329.718
1.512	923.718
1.514	1723.718
1.516	1406.718
1.518	-401.282
1.520	-2824.282
1.522	-2629.282
1.524	-2451.282
1.526	-4184.282
1.528	-4946.282
1.530	-6426.282
1.532	-9194.282
1.534	-7505.282
1.536	-6388.282
1.538	-5352.282
1.540	-5451.282
1.542	-5343.282
1.544	-3868.282
1.546	-730.282
1.548	1086.718
1.550	1343.718
1.552	1911.718
1.554	1840.718
1.556	2122.718
1.558	1622.718
1.560	-0.282
1.562	-1823.282
1.564	-3107.282
1.566	-4739.282
1.568	-5913.282
1.570	-7239.282
1.572	-8856.282
1.574	-8152.282
1.576	-7011.282
1.578	-5861.282
1.580	-6276.282
1.582	-6578.282
1.584	-5260.282
1.586	-2773.282
1.588	645.718
1.590	2662.718
1.592	1896.718
1.594	1693.718
1.596	2143.718
1.598	495.718
1.600	-978.282
1.602	-2238.282
1.604	-3897.282
1.606	-5348.282
1.608	-7038.282
1.610	-8851.282
1.612	-8307.282
1.614	-6911.282
1.616	-6953.282
1.618	-7380.282
1.620	-6552.282
1.622	-5006.282
1.624	-3086.282
1.626	-468.282
1.628	422.718
1.630	1503.718
1.632	2393.718
1.634	1870.718
1.636	823.718
1.638	-459.282
1.640	-801.282
1.642	-2221.282
1.644	-3665.282
1.646	-5374.282
1.648	-6744.282
1.650	-8113.282
1.652	-8369.282
1.654	-6665.282
1.656	-6153.282
1.658	-6204.282
1.660	-5476.282
1.662	-4279.282
1.664	-2184.282
1.666	86.718
1.668	821.718
1.670	1880.718
1.672	2980.718
1.674	3636.718
1.676	3098.718
1.678	1995.718
1.680	1376.718
1.682	916.718
1.684	186.718
1.686	-1757.282
1.688	-3553.282
1.690	-5735.282
1.692	-6828.282
1.694	-4983.282
1.696	-4309.282
1.698	-3657.282
1.700	-2419.282
1.702	-994.282
1.704	895.718
1.706	2262.718
1.708	3091.718
1.710	3684.718
1.712	4630.718
1.714	5425.718
1.716	5141.718
1.718	3361.718
1.720	1951.718
1.722	1005.718
1.724	-1693.282
1.726	-3926.282
1.728	-4872.282
1.730	-5263.282
1.732	-3526.282
1.734	-3663.282
1.736	-5069.282
1.738	-5033.282
1.740	-3442.282
1.742	-764.282
1.744	763.718
1.746	1493.718
1.748	2529.718
1.750	4000.718
1.752	4584.718
1.754	3612.718
1.756	2927.718
1.758	2553.718
1.760	1193.718
1.762	3.718
1.764	-1803.282
1.766	-4461.282
1.768	-7132.282
1.770	-8801.282
1.772	-8296.282
1.774	-8388.282
1.776	-8524.282
1.778	-7521.282
1.780	-6801.282
1.782	-5284.282
1.784	-3290.282
1.786	-1896.282
1.788	-1208.282
1.790	608.718
1.792	1622.718
1.794	1543.718
1.796	959.718
1.798	-64.282
1.800	-1202.282
1.802	-2051.282
1.804	-3968.282
1.806	-5806.282
1.808	-8863.282
1.810	-10822.282
1.812	-10043.282
1.814	-9491.282
1.816	-10181.282
1.818	-9275.282
1.820	-7348.282
1.822	-5515.282
1.824	-2003.282
1.826	16.718
1.828	769.718
1.830	1920.718
1.832	2478.718
1.834	1961.718
1.836	1066.718
1.838	-71.282
1.840	-1246.282
1.842	-2633.282
1.844	-4924.282
1.846	-6919.282
1.848	-8414.282
1.850	-8883.282
1.852	-8269.282
1.854	-9192.282
1.856	-8951.282
1.858	-6606.282
1.860	-6313.282
1.862	-6645.282
1.864	-5848.282
1.866	-3298.282
1.868	-1797.282
1.870	-448.282
1.872	1220.718
1.874	2918.718
1.876	3239.718
1.878	1091.718
1.880	-1536.282
1.882	-2827.282
1.884	-2921.282
1.886	-3316.282
1.888	-5747.282
1.890	-7548.282
1.892	-7254.282
1.894	-6529.282
1.896	-3818.282
1.898	1091.718
1.900	4877.718
1.902	8419.718
1.904	12955.718
1.906	17367.718
1.908	20879.718
1.910	22568.718
1.912	24621.718
1.914	27798.718
1.916	31090.718
1.918	33131.718
1.920	35128.718
1.922	37135.718
1.924	37420.718
1.926	36733.718
1.928	36098.718
1.930	37881.718
1.932	38728.718
1.934	36623.718
1.936	31930.718
1.938	28926.718
1.940	25995.718
1.942	22978.718
1.944	20338.718
1.946	16988.718
1.948	13510.718
1.950	10696.718
1.952	8193.718
1.954	7008.718
1.956	6202.718
1.958	5065.718
1.960	3665.718
1.962	1283.718
1.964	-2352.282
1.966	-5558.282
1.968	-7468.282
1.970	-7846.282
1.972	-9273.282
1.974	-9911.282
1.976	-9441.282
1.978	-8411.282
1.980	-7666.282
1.982	-7368.282
1.984	-6481.282
1.986	-3765.282
1.988	-2319.282
1.990	-2248.282
1.992	-2241.282
1.994	-2298.282
1.996	-1703.282
1.998	-3887.282
2.000	-5182.282
2.002	-4632.282
2.004	-5349.282
2.006	-8246.282
2.008	-9871.282
2.010	-10026.282
2.012	-9360.282
2.014	-8394.282
2.016	-9073.282
2.018	-7929.282
2.020	-5775.282
2.022	-4168.282
2.024	-2918.282
2.026	-124.282
2.028	1301.718
2.030	1294.718
2.032	584.718
2.034	149.718
2.036	1064.718
2.038	512.718
2.040	-719.282
2.042	-1559.282
2.044	-3289.282
2.046	-6582.282
2.048	-7635.282
2.050	-7735.282
2.052	-8658.282
2.054	-8366.282
2.056	-7896.282
2.058	-7424.282
2.060	-6631.282
2.062	-5031.282
2.064	-3719.282
2.066	-1823.282
2.068	476.718
2.070	1640.718
2.072	813.718
2.074	451.718
2.076	1078.718
2.078	896.718
2.080	28.718
2.082	-1843.282
2.084	-3632.282
2.086	-6242.282
2.088	-7477.282
2.090	-6996.282
2.092	-6586.282
2.094	-6047.282
2.096	-5130.282
2.098	-4003.282
2.100	-4058.282
2.102	-3229.282
2.104	-1909.282
2.106	753.718
2.108	1758.718
2.110	2645.718
2.112	3408.718
2.114	3028.718
2.116	2785.718
2.118	1478.718
2.120	684.718
2.122	-173.282
2.124	-2363.282
2.126	-5203.282
2.128	-3532.282
2.130	-4323.282
2.132	-6089.282
2.134	-5871.282
2.136	-5223.282
2.138	-4630.282
2.140	-3965.282
2.142	-2530.282
2.144	-294.282
2.146	1426.718
2.148	3045.718
2.150	3725.718
2.152	4274.718
2.154	4612.718
2.156	4051.718
2.158	3118.718
2.160	1825.718
2.162	-80.282
2.164	-3756.282
2.166	-6753.282
2.168	-5054.282
2.170	-5945.282
2.172	-5979.282
2.174	-5848.282
2.176	-5688.282
2.178	-4422.282
2.180	-2843.282
2.182	-433.282
2.184	972.718
2.186	2770.718
2.188	4986.718
2.190	5373.718
2.192	4929.718
2.194	4223.718
2.196	4059.718
2.198	2376.718
2.200	1193.718
2.202	-638.282
2.204	-3130.282
2.206	-3919.282
2.208	-2299.282
2.210	-3422.282
2.212	-5125.282
2.214	-4193.282
2.216	-3148.282
2.218	-1501.282
2.220	-1021.282
2.222	-225.282
2.224	2148.718
2.226	4648.718
2.228	5821.718
2.230	6949.718
2.232	7488.718
2.234	7088.718
2.236	6221.718
2.238	4911.718
2.240	3706.718
2.242	2546.718
2.244	-438.282
2.246	-2430.282
2.248	-1787.282
2.250	-1828.282
2.252	-1989.282
2.254	-2021.282
2.256	-2386.282
2.258	-1423.282
2.260	409.718
2.262	2730.718
2.264	4779.718
2.266	6431.718
2.268	7508.718
2.270	8396.718
2.272	8405.718
2.274	7875.718
2.276	7382.718
2.278	6628.718
2.280	5895.718
2.282	4850.718
2.284	1913.718
2.286	390.718
2.288	1805.718
2.290	960.718
2.292	14.718
2.294	178.718
2.296	383.718
2.298	2052.718
2.300	4139.718
2.302	5799.718
2.304	8165.718
2.306	10048.718
2.308	10723.718
2.310	10874.718
2.312	11773.718
2.314	12996.718
2.316	13012.718
2.318	11985.718
2.320	10703.718
2.322	8509.718
2.324	5011.718
2.326	3560.718
2.328	4270.718
2.330	4293.718
2.332	4436.718
2.334	5067.718
2.336	5810.718
2.338	6868.718
2.340	8116.718
2.342	9686.718
2.344	10758.718
2.346	12385.718
2.348	13695.718
2.350	15143.718
2.352	15379.718
2.354	15037.718
2.356	15195.718
2.358	14563.718
2.360	13173.718
2.362	10568.718
2.364	8290.718
2.366	9214.718
2.368	8696.718
2.370	6653.718
2.372	5931.718
2.374	6640.718
2.376	7934.718
2.378	9120.718
2.380	9680.718
2.382	11302.718
2.384	13274.718
2.386	14877.718
2.388	16046.718
2.390	16461.718
2.392	16558.718
2.394	16166.718
2.396	15491.718
2.398	14077.718
2.400	13027.718
2.402	10462.718
2.404	8235.718
2.406	8027.718
2.408	8193.718
2.410	6932.718
2.412	5251.718
2.414	5245.718
2.416	6191.718
2.418	6868.718
2.420	7741.718
2.422	8698.718
2.424	9983.718
2.426	12997.718
2.428	13503.718
2.430	12593.718
2.432	12524.718
2.434	12278.718
2.436	12105.718
2.438	11069.718
2.440	8760.718
2.442	4939.718
2.444	2590.718
2.446	2018.718
2.448	1251.718
2.450	-99.282
2.452	-553.282
2.454	-750.282
2.456	-334.282
2.458	1562.718
2.460	3089.718
2.462	3933.718
2.464	4636.718
2.466	5175.718
2.468	5920.718
2.470	7586.718
2.472	7289.718
2.474	6365.718
2.476	5294.718
2.478	4200.718
2.480	3528.718
2.482	778.718
2.484	-2413.282
2.486	-3706.282
2.488	-4094.282
2.490	-4733.282
2.492	-5298.282
2.494	-4779.282
2.496	-3952.282
2.498	-2933.282
2.500	-1553.282
2.502	-144.282
2.504	858.718
2.506	2238.718
2.508	2757.718
2.510	3146.718
2.512	3335.718
2.514	2919.718
2.516	1552.718
2.518	260.718
2.520	-268.282
2.522	-3010.282
2.524	-5953.282
2.526	-6290.282
2.528	-5058.282
2.530	-5386.282
2.532	-6949.282
2.534	-8141.282
2.536	-7922.282
2.538	-5596.282
2.540	-3732.282
2.542	-2699.282
2.544	-1251.282
2.546	913.718
2.548	1786.718
2.550	1230.718
2.552	655.718
2.554	2281.718
2.556	2897.718
2.558	1001.718
2.560	-1371.282
2.562	-4233.282
2.564	-3921.282
2.566	-4414.282
2.568	-5087.282
2.570	-6401.282
2.572	-7662.282
2.574	-7796.282
2.576	-7358.282
2.578	-6529.282
2.580	-5619.282
2.582	-3602.282
2.584	-1829.282
2.586	-238.282
2.588	1195.718
2.590	1420.718
2.592	1133.718
2.594	592.718
2.596	98.718
2.598	102.718
2.600	-1792.282
2.602	-3570.282
2.604	-4266.282
2.606	-6548.282
2.608	-7774.282
2.610	-8317.282
2.612	-8594.282
2.614	-8596.282
2.616	-6903.282
2.618	-5455.282
2.620	-5263.282
2.622	-3919.282
2.624	-1540.282
2.626	-316.282
2.628	847.718
2.630	1825.718
2.632	1309.718
2.634	1631.718
2.636	1548.718
2.638	741.718
2.640	-1099.282
2.642	-2984.282
2.644	-3896.282
2.646	-5672.282
2.648	-6426.282
2.650	-7493.282
2.652	-9057.282
2.654	-8284.282
2.656	-6863.282
2.658	-6234.282
2.660	-5293.282
2.662	-3526.282
2.664	-1650.282
2.666	410.718
2.668	1787.718
2.670	2118.718
2.672	1234.718
2.674	366.718
2.676	-1348.282
2.678	-2217.282
2.680	-3398.282
2.682	-4099.282
2.684	-4216.282
2.686	-4265.282
2.688	-5469.282
2.690	-6752.282
2.692	-7384.282
2.694	-6583.282
2.696	-5742.282
2.698	-4889.282
2.700	-4863.282
2.702	-3807.282
2.704	-1599.282
2.706	-89.282
2.708	1215.718
2.710	2098.718
2.712	2435.718
2.714	2121.718
2.716	1257.718
2.718	-460.282
2.720	-2889.282
2.722	-3755.282
2.724	-3679.282
2.726	-5872.282
2.728	-7490.282
2.730	-7693.282
2.732	-7831.282
2.734	-7507.282
2.736	-5666.282
2.738	-4391.282
2.740	-4012.282
2.742	-3488.282
2.744	-2518.282
2.746	-1189.282
2.748	448.718
2.750	3171.718
2.752	4161.718
2.754	3646.718
2.756	2232.718
2.758	157.718
2.760	-2228.282
2.762	-2046.282
2.764	-3817.282
2.766	-5392.282
2.768	-6713.282
2.770	-8193.282
2.772	-8801.282
2.774	-8376.282
2.776	-6265.282
2.778	-5009.282
2.780	-4064.282
2.782	-1998.282
2.784	-469.282
2.786	822.718
2.788	1173.718
2.790	1794.718
2.792	2365.718
2.794	1925.718
2.796	525.718
2.798	-185.282
2.800	-1464.282
2.802	-1731.282
2.804	-3231.282
2.806	-4526.282
2.808	-6204.282
2.810	-7686.282
2.812	-7658.282
2.814	-7526.282
2.816	-6729.282
2.818	-5834.282
2.820	-4636.282
2.822	-2869.282
2.824	-428.282
2.826	1459.718
2.828	2186.718
2.830	2406.718
2.832	1817.718
2.834	382.718
2.836	-571.282
2.838	-2591.282
2.840	-3656.282
2.842	-2663.282
2.844	-4630.282
2.846	-5840.282
2.848	-6729.282
2.850	-8103.282
2.852	-7466.282
2.854	-7316.282
2.856	-6731.282
2.858	-5126.282
2.860	-4428.282
2.862	-2790.282
2.864	473.718
2.866	1637.718
2.868	1313.718
2.870	596.718
2.872	1700.718
2.874	2009.718
2.876	1904.718
2.878	246.718
2.880	-574.282
2.882	-1475.282
2.884	-4010.282
2.886	-5662.282
2.888	-6469.282
2.890	-7434.282
2.892	-7858.282
2.894	-7719.282
2.896	-6649.282
2.898	-5352.282
2.900	-4064.282
2.902	-2260.282
2.904	-454.282
2.906	501.718
2.908	2422.718
2.910	2992.718
2.912	2093.718
2.914	1493.718
2.916	-388.282
2.918	-2074.282
2.920	-1877.282
2.922	-1426.282
2.924	-3054.282
2.926	-5043.282
2.928	-5408.282
2.930	-5914.282
2.932	-6885.282
2.934	-6944.282
2.936	-6055.282
2.938	-5006.282
2.940	-3956.282
2.942	-1756.282
2.944	266.718
2.946	1658.718
2.948	2756.718
2.950	2930.718
2.952	3566.718
2.954	3095.718
2.956	616.718
2.958	-1073.282
2.960	-199.282
2.962	1489.718
2.964	-154.282
2.966	-2845.282
2.968	-4284.282
2.970	-4676.282
2.972	-4668.282
