0.000	-16250.347
0.002	-12960.347
0.004	-8948.347
0.006	-5119.347
0.008	-3743.347
0.010	-4160.347
0.012	-5568.347
0.014	-6376.347
0.016	-7909.347
0.018	-8930.347
0.020	-11392.347
0.022	-14070.347
0.024	-15337.347
0.026	-16095.347
0.028	-17105.347
0.030	-15859.347
0.032	-15777.347
0.034	-16659.347
0.036	-16630.347
0.038	-15289.347
0.040	-12918.347
0.042	-11258.347
0.044	-8023.347
0.046	-6977.347
0.048	-8946.347
0.050	-9593.347
0.052	-7523.347
0.054	-5241.347
0.056	-6726.347
0.058	-9642.347
0.060	-12045.347
0.062	-14453.347
0.064	-16083.347
0.066	-16965.347
0.068	-17367.347
0.070	-16903.347
0.072	-15207.347
0.074	-16430.347
0.076	-17391.347
0.078	-16078.347
0.080	-15004.347
0.082	-11222.347
0.084	-9958.347
0.086	-8177.347
0.088	-6676.347
0.090	-6065.347
0.092	-5757.347
0.094	-6797.347
0.096	-8723.347
0.098	-10005.347
0.100	-11648.347
0.102	-13593.347
0.104	-13743.347
0.106	-15243.347
0.108	-18571.347
0.110	-19407.347
0.112	-17076.347
0.114	-15089.347
0.116	-14922.347
0.118	-15595.347
0.120	-15760.347
0.122	-14652.347
0.124	-13676.347
0.126	-10192.347
0.128	-7054.347
0.130	-4630.347
0.132	-4522.347
0.134	-6737.347
0.136	-8280.347
0.138	-8758.347
0.140	-11393.347
0.142	-15153.347
0.144	-15143.347
0.146	-14045.347
0.148	-15337.347
0.150	-16827.347
0.152	-16401.347
0.154	-14819.347
0.156	-15504.347
0.158	-15891.347
0.160	-12325.347
0.162	-6602.347
0.164	-5619.347
0.166	-5757.347
0.168	-4421.347
0.170	-4539.347
0.172	-6425.347
0.174	-8002.347
0.176	-7873.347
0.178	-8231.347
0.180	-9461.347
0.182	-10340.347
0.184	-9857.347
0.186	-10020.347
0.188	-13488.347
0.190	-15437.347
0.192	-15907.347
0.194	-14817.347
0.196	-12903.347
0.198	-14270.347
0.200	-12628.347
0.202	-7760.347
0.204	-6443.347
0.206	-5714.347
0.208	-3707.347
0.210	-2639.347
0.212	-4405.347
0.214	-5214.347
0.216	-5335.347
0.218	-6534.347
0.220	-8945.347
0.222	-11430.347
0.224	-13476.347
0.226	-12373.347
0.228	-13093.347
0.230	-15873.347
0.232	-17878.347
0.234	-16740.347
0.236	-15363.347
0.238	-14687.347
0.240	-10345.347
0.242	-6378.347
0.244	-5775.347
0.246	-4872.347
0.248	-4570.347
0.250	-3787.347
0.252	-3143.347
0.254	-5373.347
0.256	-8158.347
0.258	-9837.347
0.260	-12695.347
0.262	-12897.347
0.264	-13528.347
0.266	-17610.347
0.268	-19423.347
0.270	-18673.347
0.272	-17805.347
0.274	-15739.347
0.276	-15452.347
0.278	-17564.347
0.280	-13286.347
0.282	-9730.347
0.284	-8005.347
0.286	-7443.347
0.288	-6545.347
0.290	-6947.347
0.292	-8858.347
0.294	-8488.347
0.296	-8153.347
0.298	-9981.347
0.300	-10990.347
0.302	-15018.347
0.304	-17283.347
0.306	-17698.347
0.308	-17075.347
0.310	-17075.347
0.312	-18653.347
0.314	-19438.347
0.316	-18833.347
0.318	-18876.347
0.320	-15632.347
0.322	-12500.347
0.324	-9223.347
0.326	-6537.347
0.328	-3050.347
0.330	-2172.347
0.332	-3161.347
0.334	-5087.347
0.336	-8809.347
0.338	-11488.347
0.340	-11633.347
0.342	-14153.347
0.344	-15989.347
0.346	-17257.347
0.348	-18448.347
0.350	-17622.347
0.352	-16952.347
0.354	-16742.347
0.356	-16986.347
0.358	-16860.347
0.360	-13299.347
0.362	-10367.347
0.364	-9343.347
0.366	-8232.347
0.368	-7258.347
0.370	-5684.347
0.372	-5992.347
0.374	-6350.347
0.376	-6763.347
0.378	-6551.347
0.380	-10193.347
0.382	-13382.347
0.384	-12686.347
0.386	-11342.347
0.388	-10347.347
0.390	-8722.347
0.392	-5258.347
0.394	-3120.347
0.396	-2622.347
0.398	1999.653
0.400	8526.653
0.402	12908.653
0.404	13876.653
0.406	18154.653
0.408	22881.653
0.410	27472.653
0.412	29993.653
0.414	28841.653
0.416	28693.653
0.418	29518.653
0.420	29077.653
0.422	25927.653
0.424	21688.653
0.426	17409.653
0.428	12827.653
0.430	8162.653
0.432	4491.653
0.434	1118.653
0.436	-5400.347
0.438	-8882.347
0.440	-7202.347
0.442	-6232.347
0.444	-5206.347
0.446	-2690.347
0.448	-3142.347
0.450	-3101.347
0.452	-2711.347
0.454	-5246.347
0.456	-7087.347
0.458	-8700.347
0.460	-12136.347
0.462	-14128.347
0.464	-14110.347
0.466	-15860.347
0.468	-21093.347
0.470	-24236.347
0.472	-21385.347
0.474	-20123.347
0.476	-19132.347
0.478	-15003.347
0.480	-14334.347
0.482	-14203.347
0.484	-14045.347
0.486	-11839.347
0.488	-8588.347
0.490	-8947.347
0.492	-9332.347
0.494	-8978.347
0.496	-10907.347
0.498	-13342.347
